Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,404,Kenya,5510,Production,1252,Green garlic,2019,2019,tonnes,2175,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1252,Green garlic,2020,2020,tonnes,3860,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,142,"Groundnuts, excluding shelled",2015,2015,ha,11094,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,142,"Groundnuts, excluding shelled",2016,2016,ha,5725,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,142,"Groundnuts, excluding shelled",2017,2017,ha,11483,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,142,"Groundnuts, excluding shelled",2018,2018,ha,18449,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,142,"Groundnuts, excluding shelled",2019,2019,ha,15965,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,142,"Groundnuts, excluding shelled",2020,2020,ha,15598,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,142,"Groundnuts, excluding shelled",2015,2015,hg/ha,25756,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,142,"Groundnuts, excluding shelled",2016,2016,hg/ha,18667,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,142,"Groundnuts, excluding shelled",2017,2017,hg/ha,16784,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,142,"Groundnuts, excluding shelled",2018,2018,hg/ha,11563,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,142,"Groundnuts, excluding shelled",2019,2019,hg/ha,9686,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,142,"Groundnuts, excluding shelled",2020,2020,hg/ha,10004,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,142,"Groundnuts, excluding shelled",2015,2015,tonnes,28574,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,142,"Groundnuts, excluding shelled",2016,2016,tonnes,10687,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,142,"Groundnuts, excluding shelled",2017,2017,tonnes,19273,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,142,"Groundnuts, excluding shelled",2018,2018,tonnes,21333,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,142,"Groundnuts, excluding shelled",2019,2019,tonnes,15463,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,142,"Groundnuts, excluding shelled",2020,2020,tonnes,15604,A,Official figure
QCL,Crops and livestock products,404,Kenya,5410,Yield,231,"Hen eggs in shell, fresh",2015,2015,100mg/An,46596,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5410,Yield,231,"Hen eggs in shell, fresh",2016,2016,100mg/An,48764,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5410,Yield,231,"Hen eggs in shell, fresh",2017,2017,100mg/An,47969,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5410,Yield,231,"Hen eggs in shell, fresh",2018,2018,100mg/An,48121,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5410,Yield,231,"Hen eggs in shell, fresh",2019,2019,100mg/An,47763,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5410,Yield,231,"Hen eggs in shell, fresh",2020,2020,100mg/An,52961,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5413,Yield,231,"Hen eggs in shell, fresh",2015,2015,No/An,85,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5413,Yield,231,"Hen eggs in shell, fresh",2016,2016,No/An,89,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5413,Yield,231,"Hen eggs in shell, fresh",2017,2017,No/An,96,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5413,Yield,231,"Hen eggs in shell, fresh",2018,2018,No/An,98,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5413,Yield,231,"Hen eggs in shell, fresh",2019,2019,No/An,96,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5413,Yield,231,"Hen eggs in shell, fresh",2020,2020,No/An,106,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,231,"Hen eggs in shell, fresh",2015,2015,tonnes,77406,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,231,"Hen eggs in shell, fresh",2016,2016,tonnes,84132,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,231,"Hen eggs in shell, fresh",2017,2017,tonnes,79389,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,231,"Hen eggs in shell, fresh",2018,2018,tonnes,91065,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,231,"Hen eggs in shell, fresh",2019,2019,tonnes,98544,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,231,"Hen eggs in shell, fresh",2020,2020,tonnes,110370,A,Official figure
QCL,Crops and livestock products,404,Kenya,5513,Production,231,"Hen eggs in shell, fresh",2015,2015,1000 No,1407385,A,Official figure
QCL,Crops and livestock products,404,Kenya,5513,Production,231,"Hen eggs in shell, fresh",2016,2016,1000 No,1529680,A,Official figure
QCL,Crops and livestock products,404,Kenya,5513,Production,231,"Hen eggs in shell, fresh",2017,2017,1000 No,1587787,A,Official figure
QCL,Crops and livestock products,404,Kenya,5513,Production,231,"Hen eggs in shell, fresh",2018,2018,1000 No,1856710,A,Official figure
QCL,Crops and livestock products,404,Kenya,5513,Production,231,"Hen eggs in shell, fresh",2019,2019,1000 No,1970888,A,Official figure
QCL,Crops and livestock products,404,Kenya,5513,Production,231,"Hen eggs in shell, fresh",2020,2020,1000 No,2207394,A,Official figure
QCL,Crops and livestock products,404,Kenya,5313,Laying,231,"Hen eggs in shell, fresh",2015,2015,1000 Head,16612,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5313,Laying,231,"Hen eggs in shell, fresh",2016,2016,1000 Head,17253,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5313,Laying,231,"Hen eggs in shell, fresh",2017,2017,1000 Head,16550,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5313,Laying,231,"Hen eggs in shell, fresh",2018,2018,1000 Head,18924,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5313,Laying,231,"Hen eggs in shell, fresh",2019,2019,1000 Head,20632,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5313,Laying,231,"Hen eggs in shell, fresh",2020,2020,1000 Head,20840,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5111,Stocks,2131,Horses,2015,2015,Head,2053,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5111,Stocks,2131,Horses,2016,2016,Head,2056,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5111,Stocks,2131,Horses,2017,2017,Head,2070,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5111,Stocks,2131,Horses,2018,2018,Head,2099,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5111,Stocks,2131,Horses,2019,2019,Head,2119,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5111,Stocks,2131,Horses,2020,2020,Head,2142,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2015,2015,ha,70,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2016,2016,ha,74,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2017,2017,ha,72,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2018,2018,ha,72,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2019,2019,ha,73,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1254,Leeks and other alliaceous vegetables,2020,2020,ha,72,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1254,Leeks and other alliaceous vegetables,2015,2015,hg/ha,45429,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1254,Leeks and other alliaceous vegetables,2016,2016,hg/ha,44730,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1254,Leeks and other alliaceous vegetables,2017,2017,hg/ha,44167,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1254,Leeks and other alliaceous vegetables,2018,2018,hg/ha,44444,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1254,Leeks and other alliaceous vegetables,2019,2019,hg/ha,43425,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1254,Leeks and other alliaceous vegetables,2020,2020,hg/ha,44167,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1254,Leeks and other alliaceous vegetables,2015,2015,tonnes,318,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1254,Leeks and other alliaceous vegetables,2016,2016,tonnes,331,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1254,Leeks and other alliaceous vegetables,2017,2017,tonnes,318,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1254,Leeks and other alliaceous vegetables,2018,2018,tonnes,320,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1254,Leeks and other alliaceous vegetables,2019,2019,tonnes,317,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1254,Leeks and other alliaceous vegetables,2020,2020,tonnes,318,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1322,Lemons and limes,2015,2015,ha,1803,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1322,Lemons and limes,2016,2016,ha,1952,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1322,Lemons and limes,2017,2017,ha,1780,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1322,Lemons and limes,2018,2018,ha,2635,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1322,Lemons and limes,2019,2019,ha,3030,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1322,Lemons and limes,2020,2020,ha,4639,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1322,Lemons and limes,2015,2015,hg/ha,97510,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1322,Lemons and limes,2016,2016,hg/ha,109790,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1322,Lemons and limes,2017,2017,hg/ha,80697,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1322,Lemons and limes,2018,2018,hg/ha,78008,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1322,Lemons and limes,2019,2019,hg/ha,85475,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1322,Lemons and limes,2020,2020,hg/ha,213087,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1322,Lemons and limes,2015,2015,tonnes,17581,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1322,Lemons and limes,2016,2016,tonnes,21431,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1322,Lemons and limes,2017,2017,tonnes,14364,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1322,Lemons and limes,2018,2018,tonnes,20555,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1322,Lemons and limes,2019,2019,tonnes,25899,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1322,Lemons and limes,2020,2020,tonnes,98851,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1704,"Lentils, dry",2015,2015,ha,3132,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1704,"Lentils, dry",2016,2016,ha,1950,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1704,"Lentils, dry",2017,2017,ha,2100,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1704,"Lentils, dry",2018,2018,ha,2103,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1704,"Lentils, dry",2019,2019,ha,2047,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1704,"Lentils, dry",2020,2020,ha,1964,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1704,"Lentils, dry",2015,2015,hg/ha,7695,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1704,"Lentils, dry",2016,2016,hg/ha,7949,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1704,"Lentils, dry",2017,2017,hg/ha,8095,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1704,"Lentils, dry",2018,2018,hg/ha,7865,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1704,"Lentils, dry",2019,2019,hg/ha,7851,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1704,"Lentils, dry",2020,2020,hg/ha,8024,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1704,"Lentils, dry",2015,2015,tonnes,2410,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1704,"Lentils, dry",2016,2016,tonnes,1550,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1704,"Lentils, dry",2017,2017,tonnes,1700,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1704,"Lentils, dry",2018,2018,tonnes,1654,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1704,"Lentils, dry",2019,2019,tonnes,1607,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5510,Production,1704,"Lentils, dry",2020,2020,tonnes,1576,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1214,Lettuce and chicory,2015,2015,ha,1247,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1214,Lettuce and chicory,2016,2016,ha,1345,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1214,Lettuce and chicory,2017,2017,ha,118,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1214,Lettuce and chicory,2018,2018,ha,112,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1214,Lettuce and chicory,2019,2019,ha,86,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1214,Lettuce and chicory,2020,2020,ha,41,A,Official figure
QCL,Crops and livestock products,404,Kenya,5419,Yield,1214,Lettuce and chicory,2015,2015,hg/ha,97386,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1214,Lettuce and chicory,2016,2016,hg/ha,80424,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1214,Lettuce and chicory,2017,2017,hg/ha,244831,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1214,Lettuce and chicory,2018,2018,hg/ha,240982,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1214,Lettuce and chicory,2019,2019,hg/ha,216977,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5419,Yield,1214,Lettuce and chicory,2020,2020,hg/ha,235854,E,Estimated value
QCL,Crops and livestock products,404,Kenya,5510,Production,1214,Lettuce and chicory,2015,2015,tonnes,12144,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1214,Lettuce and chicory,2016,2016,tonnes,10817,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1214,Lettuce and chicory,2017,2017,tonnes,2889,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1214,Lettuce and chicory,2018,2018,tonnes,2699,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1214,Lettuce and chicory,2019,2019,tonnes,1866,A,Official figure
QCL,Crops and livestock products,404,Kenya,5510,Production,1214,Lettuce and chicory,2020,2020,tonnes,967,A,Official figure
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1441,Linseed,2015,2015,ha,961,I,Imputed value
QCL,Crops and livestock products,404,Kenya,5312,Area harvested,1441,Linseed,2016,2016,ha,965,I,Imputed value
